rgiid v0 a03 flag tauv5 tv_err dv7 dv_err tauA9 ta_err dA11 da_err id13 tau e15 beta c17 id bt19  
15.07374 5.244871 32.21 0 122.66879948142399 0.34462125571484614 0.736423686598022 0.00040118066943795576 164.19909953810188 1.5808677845770225 1.877354048063175 0.004216558068796923 15.07374 2399.990000 5081.798162 0.005 0.0000069 15.07374 -4.384218  
15.07375 0.612919 5.47 0 97.15844638443357 0.13771209350518945 0.09629964897840751 0.000023022700894003102 126.14593923647816 0.7407203094487429 0.4148780367047712 0.00048057554937847003 15.07375 1599.990000 4858.838363 0.007 0.0000043 15.07375 -3.674863  
15.07376 1.177586 10.86 0 105.86435811321306 0.4156155620060074 0.35454669026521457 0.00024696438409729565 141.259328517776 1.4796730072244382 1.5274799472798986 0.003387373554438079 15.07376 3599.990000 4421.420008 0.007 0.0000104 15.07376 -3.359906  
15.07378 0.257725 3.01 0 37.32673123436463 0.10542575180596367 0.04852679955399421 0.000013630605293289203 57.47074065472043 0.6620644355397087 0.4101469984171081 0.000592626579999317 15.07378 1199.990000 5046.634243 0.010 0.0000087 15.07378 -4.219801  
15.07388 0.384989 4.55 0 74.71194397075483 0.10505329421280825 0.11154572183121307 0.000022754639492261228 91.75762186273376 0.44934940621236275 0.7906371428382039 0.0006316698878067347 15.07388 799.990000 4972.010275 0.010 0.0000130 15.07388 -4.463086  
15.07439 1.20289 10.62 0 98.52327189523116 0.3569595156756743 0.2991490067506322 0.00018431381960362186 124.3441014811201 1.0976786346078684 1.2601851534204678 0.00217521036325978 15.07439 1999.990000 5195.654930 0.007 0.0000113 15.07439 -4.106876  
15.07448 0.52244 4.97 0 46.691607588310866 0.09636218783772549 0.05593929313134132 0.00001293773516431327 71.59981951434851 0.5868008438115762 0.27878375665462235 0.0003236423677896584 15.07448 799.990000 4949.593207 0.009 0.0000122 15.07448 -5.166713  
15.07499 0.95129 9.14 0 114.48982816775485 0.29792778802386566 0.2542835285610699 0.00012304147170619567 150.5742325842435 1.4189042527429343 1.0885307938716111 0.00226188548439311 15.07499 1199.990000 5155.831537 0.006 0.0000069 15.07499 -3.912166  
15.07500 5.157609 38.19 0 134.76369064450202 0.7526583742112153 1.071382588257754 0.0012298335448924658 165.75723561466822 0.835780159465888 3.043887585598421 0.0036027616233096854 15.07500 999.990000 5172.223724 0.010 0.0000078 15.07500 -10.74853  
15.07501 0.931752 12. 0 22.039923868664477 0.05814410919051493 0.052459085271974584 0.000010449700877046271 52.27827214725094 0.2994848632688214 0.5495813975127657 0.0003750308580367614 15.07501 599.990000 5293.012236 0.007 0.0000104 15.07501 -8.107409  
15.07506 0.635015 7.38 0 42.9467691627889 0.05943808352325425 0.08392581069968595 0.000012446313784021877 66.69945039146963 0.41597773470462246 0.7326469443827068 0.0006221354978487851 15.07506 1399.990000 5160.959222 0.008 0.0000113 15.07506 -4.289405  
15.07507 0.266048 3.43 0 52.64269257367626 0.3657825023444172 0.06389638222710038 0.000053085971739373806 85.93358342968256 1.3646456049355793 0.48686801806260793 0.0012145350346233967 15.07507 1999.990000 5108.408408 0.005 0.0000122 15.07507 -2.274841  
15.07508 2.156937 15.76 0 158.56051491946562 0.35536196761158295 0.5681758672256776 0.00029034402388550186 208.18776960977493 1.6293282154597144 1.7723656419719063 0.0038005477858450093 15.07508 2999.990000 4949.770571 0.007 0.0000104 15.07508 -3.809059  
15.07519 2.261668 20.16 0 52.822419435998 0.1908058281034552 0.20039563513291128 0.00008671295282255391 74.17030025472076 0.7912371611743982 0.6965647585209778 0.001073635425491164 15.07519 1599.990000 5052.377914 0.006 0.0000095 15.07519 -5.745435  
15.07522 0.31092 4.73 0 29.642889350226174 0.16941361822542642 0.03782293069596054 0.000019041599163301774 52.40677769816253 0.733863854762744 0.3222455863006461 0.0005382386864035175 15.07522 1799.990000 5235.765354 0.006 0.0000095 15.07522 -3.470994  
15.07550 0.940852 9.06 0 146.7842066826192 0.17241690687718295 0.3324765352961669 0.00008472150227640969 186.81252748325795 1.020782888034756 1.4105819884328255 0.0019600972173180976 15.07550 1599.990000 4885.161519 0.006 0.0000095 15.07550 -3.148459  
15.07555 0.741507 7.2 0 59.49721511335586 0.258314734164676 0.10913718916047595 0.000060570657148773716 99.35546518088626 1.1643866571676762 0.6150928375213586 0.0012319159338935008 15.07555 1199.990000 5232.522739 0.005 0.0000069 15.07555 -3.406032  
15.07572 0.717095 6.31 0 143.97855372453603 0.24445393477310773 0.3942083218462534 0.00014342202760478842 179.37439463035165 0.9749353493624405 2.169819743879441 0.0029178267243091848 15.07572 1799.990000 5244.844933 0.010 0.0000113 15.07572 -4.001891  
15.07582 0.42072 4.97 0 55.97326759627819 0.41091336961662367 0.07864104389075406 0.00007137408085323882 101.10803434013492 1.6416854382885138 0.5272097446676577 0.0014780576092115884 15.07582 3199.990000 5441.636842 0.005 0.0000043 15.07582 -2.379324  
15.07583 0.510001 6.04 0 38.125644529803424 0.28298493545415404 0.07571302179043199 0.000056519465156159615 62.90562726173201 0.7686786193794618 0.4729054272377562 0.0007617037570295042 15.07583 2199.990000 5491.817418 0.007 0.0000122 15.07583 -3.819114  
15.07587 1.493252 17.52 0 78.8055712955306 0.19392503645035647 0.2735132658796887 0.0001006338001451277 106.52319115449642 1.0258223952744976 1.4329014232374608 0.0024573412027652413 15.07587 1999.990000 5215.684454 0.005 0.0000104 15.07587 -3.537069  
15.07594 0.452149 3.76 0 108.0984229769862 0.18763725428176523 0.14693546424199885 0.00004581905251706846 149.69886481712228 1.3988015122541695 0.7990293405701205 0.0016402155884343655 15.07594 1199.990000 5005.620772 0.007 0.0000052 15.07594 -3.388899  
15.07599 0.215833 3.39 0 72.279826126848 0.1634190379052152 0.05314205293203025 0.00001710976263971554 116.43513879502534 1.0777939096707951 0.3535101776760301 0.0006147041128734354 15.07599 799.990000 5300.935865 0.005 0.0000095 15.07599 -2.364157  
15.07601 0.235341 3.23 0 25.533908887952926 0.12612466522606655 0.014357680078610515 5.779482203132228e-6 39.26928868237233 0.5311452028145494 0.11057420363803647 0.000152794944614269 15.07601 2199.990000 5359.838696 0.006 0.0000052 15.07601 -5.113086  
15.07605 0.703013 9.55 0 40.157629007834416 0.312522975995722 0.08656036040017169 0.00006964552850752938 66.8296389663111 0.9488351615349863 0.4235559655523095 0.0008196820931726449 15.07605 1599.990000 5071.356779 0.005 0.0000113 15.07605 -4.43845  
15.07618 1.993165 16.32 0 108.9002676036818 0.4130371079703465 0.3205001383449284 0.0002193433914758473 148.19449585234653 0.7982506611330472 1.3397875419700938 0.001575184025919233 15.07618 2599.990000 5279.224292 0.006 0.0000078 15.07618 -5.800938  
15.08677 0.297092 3.15 0 121.45123809323171 0.2194216079378051 0.1764566884119229 0.00006144267073265929 161.09442284033807 1.11407604797905 1.1033588969872965 0.0017579271471933452 15.08677 2199.990000 5396.330090 0.009 0.0000069 15.08677 -2.692138  
15.08701 0.32791 4.57 0 38.2616337722752 0.21871084132245747 0.048000340130137015 0.000027647293720272806 68.08316804476016 1.0439335528952556 0.3234321241013579 0.0006829974431789194 15.08701 999.990000 4976.277042 0.007 0.0000078 15.08701 -4.192375  
15.08715 1.104746 10.78 0 153.2288576779844 0.4208917314018948 0.3738117319260955 0.00022898185302304213 201.4483797443367 2.047650354293599 1.397124518779139 0.003803155637465433 15.08715 2599.990000 5649.911287 0.005 0.0000069 15.08715 -3.013651  
15.08736 0.97539 8.24 0 140.0266873305619 0.5882762804765465 0.40547157272650225 0.00035864440475289773 199.6650140309161 2.1587463139315437 1.223882596735322 0.0035219840305537615 15.08736 2199.990000 5717.192687 0.009 0.0000087 15.08736 -5.717102  
15.08751 0.440169 4.45 0 88.8251485703592 0.30785370028787395 0.16347123111559977 0.00009071152222695037 130.69600444802896 1.0233675227643955 0.688716281724452 0.001087400389193601 15.08751 1999.990000 5878.343746 0.010 0.0000122 15.08751 -4.193527  
15.08759 1.718032 9.73 0 329.24652741259683 0.5878200779950088 1.160341834487189 0.0007869142132620711 618.2627780588973 5.56932798741156 3.878841269187855 0.019681082052393828 15.08759 2399.990000 5837.694209 0.008 0.0000052 15.08759 -4.95752  
15.08766 0.768543 6.75 0 199.85149837520586 1.0345099061793865 0.49877163563808763 0.0006876333539435289 301.86894993260154 3.5793428478336975 2.8141367859199593 0.011915890943723995 15.08766 3199.990000 5905.118963 0.006 0.0000078 15.08766 -2.440974  
15.08775 4.801648 32.86 0 124.65077471769007 0.2060052605128916 1.2421909314069826 0.00040201823501007723 158.56342192926928 1.0225252628159833 5.025820701808071 0.0073898806646794995 15.08775 2399.990000 5793.133968 0.007 0.0000113 15.08775 -4.411263  
15.08791 0.42927 4.46 0 96.66967889802326 0.2839283076857436 0.17385707637731584 0.00008587552491853354 148.63342050280923 1.4848028813693048 0.8590026245605286 0.001876539668706234 15.08791 2199.990000 5738.649450 0.008 0.0000095 15.08791 -3.128099  
15.08806 0.264718 2.84 0 176.96799851193373 1.3015284195860521 0.20903006966406276 0.0003769198487200058 313.09550965621725 5.330371293583791 1.7128004653081146 0.010688260147395143 15.08806 4399.990000 5900.537727 0.005 0.0000078 15.08806 -1.447232  
15.08809 1.00394 8.69 0 158.3349221557016 1.0825283615293706 0.6105671222235814 0.0009509274572525577 254.1232672445717 3.8725304071185316 2.908520918783832 0.013986827219067674 15.08809 4999.990000 5508.962860 0.006 0.0000095 15.08809 -2.490995  
15.08812 0.583994 5.57 0 172.10511052085553 1.3622061128018128 0.41979559055775606 0.0007996221887467862 309.01699676048383 6.194587155349777 2.864470896768087 0.020851339721891026 15.08812 6799.990000 5685.460686 0.005 0.0000052 15.08812 -1.55399  
15.08821 0.57683 5.12 0 74.78617953746017 0.2858747033462384 0.13149055738393994 0.0000729607435912213 105.28657513934567 1.1198080134199344 0.6179532842771102 0.0011623400991393293 15.08821 1799.990000 5699.086673 0.009 0.0000052 15.08821 -3.779247  
15.08849 0.24276 2.92 0 115.43924297045712 0.38287210487598017 0.14971671572109518 0.00009279529591334925 207.08521784854995 2.4673893194036185 1.3405275514403814 0.0043601151832908585 15.08849 2799.990000 5380.406580 0.006 0.0000052 15.08849 -1.663157  
15.08852 0.343591 4.4 0 84.56678358512829 0.34785221278341977 0.09694439160633274 0.00006206792706340633 106.80358293894443 0.8831658665282797 0.59800171739777 0.0008819815451043106 15.08852 1599.990000 5335.642106 0.006 0.0000095 15.08852 -3.293887  
15.08864 0.225772 4.01 0 23.55515055196994 0.11831994315779779 0.018524559693531308 7.272046855694787e-6 39.83720433714722 0.6343062268175317 0.19111260316944687 0.00031326296155957315 15.08864 1599.990000 5141.317848 0.006 0.0000069 15.08864 -4.399443  
15.08866 0.283172 4.81 0 18.743809102908983 0.10180136628138875 0.030442084214636733 0.000011483477242207045 29.533468195018116 0.28120447326251063 0.28866900944116475 0.00024165068814588716 15.08866 2599.990000 5297.908912 0.008 0.0000130 15.08866 -6.322282  
15.08871 0.744244 7.9 0 72.5222987317392 0.14660177548312586 0.19645127306191038 0.00005665764287467933 108.16387844372818 0.9457956631765303 0.8482491940575619 0.001332953986007346 15.08871 799.990000 5461.784138 0.009 0.0000104 15.08871 -4.837819  
15.08875 0.291179 4.28 0 42.84065842966968 0.18458686261744828 0.04024223522435901 0.000018555108909916934 65.26408546611378 0.7609015736952348 0.302697447018796 0.0004747469950760696 15.08875 999.990000 5544.292855 0.005 0.0000069 15.08875 -2.94541  
15.08900 0.534418 4.63 0 110.2024040190489 0.5606281709828205 0.21533539822123224 0.00019907811898397428 155.4114594799432 1.95948386369006 1.0604288494337908 0.003009072990315535 15.08900 3599.990000 5470.823234 0.007 0.0000052 15.08900 -2.66151  
15.08904 0.610783 6.57 0 101.89813211662207 0.5660936620719434 0.3492579656792147 0.0003365625718432854 163.58463187008476 2.0571594994298317 2.1973209853685893 0.00643037077926174 15.08904 1799.990000 5528.984941 0.008 0.0000113 15.08904 -2.628579  
15.08906 0.374819 3.53 0 166.7204705147223 0.43589452770392034 0.18970968722224857 0.00011687705328380432 243.8073179707179 2.4796842102667833 1.1901946998667519 0.0037083165293878575 15.08906 2999.990000 5669.066670 0.005 0.0000052 15.08906 -1.537678  
15.08909 0.370449 4.02 0 146.61654539334714 0.2045964598865979 0.20716131414254005 0.00006266699800819936 207.9235054709011 1.4540572509090892 1.1895390896032045 0.0022772560089722887 15.08909 1599.990000 5513.597825 0.007 0.0000104 15.08909 -2.504954  
15.08911 1.020726 8.66 0 99.6609914794812 0.5277394165370457 0.3033416073784693 0.0002750077555954374 140.32561350379527 1.5647583358043087 1.2583620919392815 0.002958243890714441 15.08911 2399.990000 5590.707541 0.006 0.0000078 15.08911 -2.827497  
15.08915 1.414874 12.7 0 124.81142716904274 0.421077762018916 0.5490163729024101 0.0003630037334292553 168.0757134318834 1.3179583535216721 2.166239925947266 0.004024148475967321 15.08915 2399.990000 5519.360336 0.008 0.0000104 15.08915 -3.894993  
15.08920 0.41877 3.82 0 91.86209902093327 0.1185629032636833 0.14461941208846385 0.000030471692314948567 137.8930551032976 0.9601417833971776 0.7364205078721905 0.001069176714322647 15.08920 1599.990000 5339.051716 0.009 0.0000087 15.08920 -3.790349  
15.08957 0.403343 3.88 0 100.06483503851626 0.2483472513164593 0.1315635333899507 0.000056035708511323126 148.0074956954555 1.3499200249044143 0.6035911939327177 0.001200616434423368 15.08957 1999.990000 5739.536776 0.007 0.0000078 15.08957 -3.325219  
15.08967 1.749781 9.33 0 274.47202319135204 0.7610601989975269 0.9412339787144004 0.0008704669837201999 414.1728336059215 4.044918353937751 2.4945101061940167 0.010828027075513823 15.08967 2799.990000 5452.803831 0.008 0.0000043 15.08967 -4.997734  
15.08968 2.785175 17.96 0 190.38413295809124 0.43925668792560046 0.7826666782649377 0.0004651777929335692 267.47134474134594 2.544472015972474 2.3914393894741406 0.007448093390105411 15.08968 2599.990000 5107.502373 0.005 0.0000122 15.08968 -3.34218  
15.08989 0.276621 3.63 0 37.776262112777005 0.14256702181912076 0.03926041402381534 0.000014829157249769246 51.53171259471329 0.5815056004514869 0.29193619636672885 0.0003893690521144371 15.08989 1199.990000 6172.019163 0.008 0.0000122 15.08989 -4.277155  
15.08994 0.655644 8.49 0 69.64069707169844 0.5331341591484445 0.11742353225407146 0.00012537447012396017 108.52771894922277 1.4601410817890947 0.6163191650575662 0.0014931623873692605 15.08994 6999.990000 6277.087493 0.005 0.0000095 15.08994 -3.172888  
15.08996 0.259157 3. 0 150.09148555164646 0.7758639269711055 0.06324552863829515 0.00007194332397438424 158.8971840437942 1.211193826272102 0.274604301890544 0.0004779245555482935 15.08996 1799.990000 6196.687198 0.006 0.0000043 15.08996 -2.605272  
15.08998 0.610671 6.35 0 32.674684557468325 0.10489656215636002 0.04069128867772334 0.000012110265818461675 58.323194849464215 0.4701963188658412 0.3214755748055104 0.00032769930122472895 15.08998 799.990000 6416.442580 0.007 0.0000043 15.08998 -4.925284  
15.09008 0.347197 3.85 0 108.54860252549125 0.21635790210972197 0.1376123301379436 0.0000493972754183641 138.95766124183606 1.2959958151360393 0.8595167098993487 0.0016796123671940248 15.09008 2799.990000 6254.546247 0.006 0.0000078 15.09008 -2.437791  
15.09020 1.341211 10. 0 133.01622154042812 0.4389115534120985 0.43193947344641054 0.00029055711957460726 174.9303389321135 1.7340078681125874 1.7489179588682129 0.00421764358289495 15.09020 2599.990000 5849.911743 0.006 0.0000113 15.09020 -3.156177  
15.09026 0.533072 5.99 0 104.64809419707925 0.48865894047426084 0.3124716132410876 0.000257113314481261 146.7193119647344 1.4912296159943865 2.390691945443135 0.005269753599299147 15.09026 6599.990000 6068.855049 0.008 0.0000122 15.09026 -2.282927  
15.09056 0.522759 5.14 0 132.96628797092262 0.5553644683551096 0.3410124363967591 0.0002902961617469535 178.3338775026986 1.693505182683821 1.8886564629986515 0.004420055317391987 15.09056 1999.990000 6093.974030 0.009 0.0000130 15.09056 -2.670244  
15.09087 0.461408 4.49 0 235.64507115900872 1.026037561649808 0.3296235613798122 0.00042912489730415705 405.2418696610585 6.09935522494075 2.0344909920355816 0.013415636455319268 15.09087 2199.990000 5855.842556 0.005 0.0000095 15.09087 -2.278139  
15.09096 1.084278 8.42 0 193.77283822617983 0.5526591648009478 0.6555753198798021 0.00048751063418964934 294.3814478453074 2.8126566214631317 2.9317607690123326 0.00982465288073955 15.09096 7999.990000 5792.510488 0.008 0.0000061 15.09096 -3.403319  
15.09106 1.105733 13.75 0 37.66703401828578 0.1499597291994492 0.16904275894915696 0.00006725193511234096 58.22726170891462 0.6389782217991908 1.0543612789673014 0.0014616622276521867 15.09106 799.990000 5876.604231 0.008 0.0000104 15.09106 -5.253799  
15.09123 0.335383 3.11 0 52.21052502856893 0.253829311287389 0.06529372197765422 0.00003778600049824471 84.87009346470383 0.8492010707681894 0.4003532474203951 0.0006247977582605586 15.09123 999.990000 5827.085531 0.010 0.0000043 15.09123 -4.38761  
15.09143 0.148763 2.99 0 48.29201391371706 0.16875673576326122 0.03940257886971522 0.00001571316682549332 76.0042504530782 0.7881772722169069 0.30323208450679107 0.0004606354211024438 15.09143 1199.990000 5584.818588 0.009 0.0000122 15.09143 -3.392024  
